ts_epoch,iso,tx_bytes,rx_bytes,loadavg1
1789275125.508028696,2026-09-13T04:52:05.509Z,3031417858723,3900123282,0.39
1789275130.516529611,2026-09-13T04:52:10.517Z,3032074345445,3900927427,0.36
1789275135.526213444,2026-09-13T04:52:15.527Z,3032741860667,3901703141,0.33
1789275140.534096123,2026-09-13T04:52:20.535Z,3033374226935,3902453840,0.30
1789275145.543162513,2026-09-13T04:52:25.544Z,3034088889183,3903294663,0.36
1789275150.550894425,2026-09-13T04:52:30.551Z,3034748746833,3904067735,0.33
1789275155.560157939,2026-09-13T04:52:35.561Z,3035404252381,3904823123,0.38
1789275160.567882231,2026-09-13T04:52:40.568Z,3036117243768,3905682320,0.35
1789275165.576059658,2026-09-13T04:52:45.577Z,3036813892493,3906509458,0.32
1789275170.583802221,2026-09-13T04:52:50.584Z,3037464241122,3907271120,0.46
1789275175.592595347,2026-09-13T04:52:55.593Z,3038115972128,3908032023,0.42
1789275180.601064306,2026-09-13T04:53:00.602Z,3038762779940,3908807686,0.39
1789275185.609725777,2026-09-13T04:53:05.610Z,3039423651298,3909612938,0.36
1789275190.618254240,2026-09-13T04:53:10.619Z,3040075150515,3910383253,0.41
1789275195.626795067,2026-09-13T04:53:15.627Z,3040738759664,3911151345,0.45
1789275200.634762258,2026-09-13T04:53:20.635Z,3041397434922,3911930260,0.58
1789275205.642577663,2026-09-13T04:53:25.643Z,3042029007964,3912672382,0.53
1789275210.650417745,2026-09-13T04:53:30.651Z,3042692079542,3913438611,0.49
1789275215.658304166,2026-09-13T04:53:35.659Z,3043376232548,3914224550,0.45
1789275220.666136451,2026-09-13T04:53:40.667Z,3044053482184,3915018665,0.49
1789275225.674334129,2026-09-13T04:53:45.675Z,3044752385779,3915849720,0.45
1789275230.682468418,2026-09-13T04:53:50.683Z,3045411398305,3916622727,0.42
1789275235.690276166,2026-09-13T04:53:55.691Z,3046061348087,3917396451,0.46
1789275240.698402275,2026-09-13T04:54:00.699Z,3046773284851,3918264792,0.54
1789275245.707729475,2026-09-13T04:54:05.708Z,3047431293229,3919044884,0.50
1789275250.715795522,2026-09-13T04:54:10.716Z,3048079383504,3919802520,0.46
1789275255.723671124,2026-09-13T04:54:15.724Z,3048735556894,3920601465,0.42
1789275260.731770366,2026-09-13T04:54:20.732Z,3049361266238,3921339211,0.39
1789275265.739713498,2026-09-13T04:54:25.740Z,3049998072364,3922104163,0.36
1789275270.747531936,2026-09-13T04:54:30.748Z,3050656094984,3922882824,0.33
1789275275.755298991,2026-09-13T04:54:35.756Z,3051384900684,3923752058,0.38
1789275280.763156732,2026-09-13T04:54:40.764Z,3051820543230,3924263852,0.35
1789275285.770549321,2026-09-13T04:54:45.771Z,3051820549061,3924268887,0.32
1789275290.777887916,2026-09-13T04:54:50.778Z,3051820549193,3924268991,0.30
1789275295.785724882,2026-09-13T04:54:55.786Z,3051820549325,3924269147,0.27
